auc_score,case_id,criterion,family,final_loss,final_minus_wstar,late_score,lr,method,runs,score,wstar_loss,wstar_status
2.049289495629314,flat_context,auc,context_frequency,7.740822562807507,0.0030390264691035895,7.745919934014205,23.713737056616555,ngd_const,1,2.049289495629314,7.737783536338403,approximate
2.0499807862743116,flat_context,auc,context_frequency,7.7478743786299304,0.010090842291527125,7.747735072219433,3.1622776601683795,muon_const,1,2.0499807862743116,7.737783536338403,approximate
2.047010830406837,flat_context,auc,context_frequency,7.735617969473174,-0.0021655668652291737,7.735617971679128,0.1778279410038923,h0_const,1,2.047010830406837,7.737783536338403,approximate
2.0510391658444505,flat_context,auc,context_frequency,7.75443189471636,0.01664835837795664,7.7542527645337405,0.1,signgd_const,1,2.0510391658444505,7.737783536338403,approximate
2.0466716487445313,flat_context,late,context_frequency,7.7356179720870735,-0.0021655642513298545,7.7356179763245025,,gd_ls,1,7.7356179763245025,7.737783536338403,approximate
2.0478567102814,flat_context,late,context_frequency,7.737304463581976,-0.0004790727564270014,7.738366791921694,,muon_ls,1,7.738366791921694,7.737783536338403,approximate
2.0465555660706265,flat_context,late,context_frequency,7.7356179743137075,-0.0021655620246958662,7.735617972175604,,h0_ls,1,7.735617972175604,7.737783536338403,approximate
2.0471927454863685,flat_context,late,context_frequency,7.73696739918663,-0.0008161371517729776,7.737453662579392,,signgd_ls,1,7.737453662579392,7.737783536338403,approximate
2.0472991058195262,flat_context,late,context_frequency,7.73561797039884,-0.0021655659395634075,7.735617976672538,10000.0,gd_const,1,7.735617976672538,7.737783536338403,approximate
2.060566343839079,flat_context,late,context_frequency,7.735879897281374,-0.0019036390570290607,7.735828325501759,3.1622776601683795,ngd_const,1,7.735828325501759,7.737783536338403,approximate
2.056280611648555,flat_context,late,context_frequency,7.736430796202697,-0.0013527401357062985,7.736449692577396,0.749894209332,muon_const,1,7.736449692577396,7.737783536338403,approximate
2.047010830406837,flat_context,late,context_frequency,7.735617969473174,-0.0021655668652291737,7.735617971679128,0.1778279410038923,h0_const,1,7.735617971679128,7.737783536338403,approximate
2.0578023343965715,flat_context,late,context_frequency,7.737525097957871,-0.00025843838053241086,7.738024359120576,0.0237137370566,signgd_const,1,7.738024359120576,7.737783536338403,approximate
1.975932821526007,permuted_entries,auc,matrix_geometry,7.005074241780249,0.15511394288581393,7.077261608034089,,gd_ls,1,1.975932821526007,6.849960298894435,approximate
1.971257414284113,permuted_entries,auc,matrix_geometry,6.966201995282354,0.11624169638791937,7.022065174416667,,muon_ls,1,1.971257414284113,6.849960298894435,approximate
1.92832682405543,permuted_entries,auc,matrix_geometry,6.848189487578942,-0.0017708113154926153,6.8484074666401105,,h0_ls,1,1.92832682405543,6.849960298894435,approximate
1.965871191139461,permuted_entries,auc,matrix_geometry,6.9579970922924606,0.10803679339802574,7.014620558895431,,signgd_ls,1,1.965871191139461,6.849960298894435,approximate
1.9680471960252204,permuted_entries,auc,matrix_geometry,6.951314609672632,0.10135431077819756,7.025394019116168,421.6965034285823,gd_const,1,1.9680471960252204,6.849960298894435,approximate
1.9668337972713306,permuted_entries,auc,matrix_geometry,6.993690869473763,0.14373057057932836,7.028653419100802,10.0,ngd_const,1,1.9668337972713306,6.849960298894435,approximate
1.9732138893732065,permuted_entries,auc,matrix_geometry,7.040524538250799,0.19056423935636424,7.086120361542973,0.7498942093324558,muon_const,1,1.9732138893732065,6.849960298894435,approximate
1.930676873829714,permuted_entries,auc,matrix_geometry,6.858534992404856,0.00857469351042095,6.856967860019444,0.056234132519034905,h0_const,1,1.930676873829714,6.849960298894435,approximate
1.9769974928621876,permuted_entries,auc,matrix_geometry,7.11224023735272,0.2622799384582848,7.126998030356985,0.0316227766017,signgd_const,1,1.9769974928621876,6.849960298894435,approximate
1.975932821526007,permuted_entries,late,matrix_geometry,7.005074241780249,0.15511394288581393,7.077261608034089,,gd_ls,1,7.077261608034089,6.849960298894435,approximate
1.971257414284113,permuted_entries,late,matrix_geometry,6.966201995282354,0.11624169638791937,7.022065174416667,,muon_ls,1,7.022065174416667,6.849960298894435,approximate
1.92832682405543,permuted_entries,late,matrix_geometry,6.848189487578942,-0.0017708113154926153,6.8484074666401105,,h0_ls,1,6.8484074666401105,6.849960298894435,approximate
1.965871191139461,permuted_entries,late,matrix_geometry,6.9579970922924606,0.10803679339802574,7.014620558895431,,signgd_ls,1,7.014620558895431,6.849960298894435,approximate
1.9680471960252204,permuted_entries,late,matrix_geometry,6.951314609672632,0.10135431077819756,7.025394019116168,421.6965034285823,gd_const,1,7.025394019116168,6.849960298894435,approximate
1.9686566865432777,permuted_entries,late,matrix_geometry,6.979989670516403,0.13002937162196826,7.020918458567019,5.623413251903491,ngd_const,1,7.020918458567019,6.849960298894435,approximate
1.9737230484037438,permuted_entries,late,matrix_geometry,7.064384382294675,0.21442408340023977,7.083060751000422,0.5623413251903491,muon_const,1,7.083060751000422,6.849960298894435,approximate
1.9311832317741926,permuted_entries,late,matrix_geometry,6.848217485195201,-0.0017428136992334586,6.848579566626723,0.042169650342858224,h0_const,1,6.848579566626723,6.849960298894435,approximate
1.9825456322860622,permuted_entries,late,matrix_geometry,7.006579479468218,0.15661918057378355,7.066408952034331,0.01,signgd_const,1,7.066408952034331,6.849960298894435,approximate
1.7564511600075787,onehot_mix_0.5,auc,finite_support,5.380269995502099,0.6086664503826889,5.545889309045456,,gd_ls,1,1.7564511600075787,4.77160354511941,attempted_zero_support_approximate
1.613077923315519,onehot_mix_0.5,auc,finite_support,4.845534941846729,0.07393139672731941,4.887065286692815,,muon_ls,1,1.613077923315519,4.77160354511941,attempted_zero_support_approximate
1.5756316084772162,onehot_mix_0.5,auc,finite_support,4.753049253398192,-0.018554291721217808,4.756863979045706,,h0_ls,1,1.5756316084772162,4.77160354511941,attempted_zero_support_approximate
1.7311760564155283,onehot_mix_0.5,auc,finite_support,5.248912320625741,0.477308775506331,5.403427491838569,,signgd_ls,1,1.7311760564155283,4.77160354511941,attempted_zero_support_approximate
1.7383430379052012,onehot_mix_0.5,auc,finite_support,5.228613057252211,0.4570095121328013,5.434134066402681,237.13737056616557,gd_const,1,1.7383430379052012,4.77160354511941,attempted_zero_support_approximate
1.7399086850776007,onehot_mix_0.5,auc,finite_support,5.508990931081762,0.7373873859623519,5.455168299437593,13.33521432163324,ngd_const,1,1.7399086850776007,4.77160354511941,attempted_zero_support_approximate
1.6169572326575652,onehot_mix_0.5,auc,finite_support,4.891747472222302,0.1201439271028919,4.902686994384956,1.7782794100389228,muon_const,1,1.6169572326575652,4.77160354511941,attempted_zero_support_approximate
1.579244714030598,onehot_mix_0.5,auc,finite_support,4.754857322405312,-0.016746222714098202,4.758542878285587,0.0316227766017,h0_const,1,1.579244714030598,4.77160354511941,attempted_zero_support_approximate
1.743018791708477,onehot_mix_0.5,auc,finite_support,5.351031489980819,0.5794279448614095,5.4316948115259605,0.0177827941004,signgd_const,1,1.743018791708477,4.77160354511941,attempted_zero_support_approximate
1.7564511600075787,onehot_mix_0.5,late,finite_support,5.380269995502099,0.6086664503826889,5.545889309045456,,gd_ls,1,5.545889309045456,4.77160354511941,attempted_zero_support_approximate
1.613077923315519,onehot_mix_0.5,late,finite_support,4.845534941846729,0.07393139672731941,4.887065286692815,,muon_ls,1,4.887065286692815,4.77160354511941,attempted_zero_support_approximate
1.5756316084772162,onehot_mix_0.5,late,finite_support,4.753049253398192,-0.018554291721217808,4.756863979045706,,h0_ls,1,4.756863979045706,4.77160354511941,attempted_zero_support_approximate
1.7311760564155283,onehot_mix_0.5,late,finite_support,5.248912320625741,0.477308775506331,5.403427491838569,,signgd_ls,1,5.403427491838569,4.77160354511941,attempted_zero_support_approximate
1.7389390742590278,onehot_mix_0.5,late,finite_support,5.263546680741257,0.4919431356218471,5.4338377503958615,177.8279410038923,gd_const,1,5.4338377503958615,4.77160354511941,attempted_zero_support_approximate
1.7401243849736971,onehot_mix_0.5,late,finite_support,5.317427781367876,0.5458242362484658,5.436680340129539,10.0,ngd_const,1,5.436680340129539,4.77160354511941,attempted_zero_support_approximate
1.6312438925822879,onehot_mix_0.5,late,finite_support,4.812504885414999,0.040901340295588895,4.8388423384463914,0.7498942093324559,muon_const,1,4.8388423384463914,4.77160354511941,attempted_zero_support_approximate
